plan_id,project_id__hashed,plan_created_at,event_type,event_timestamp,plan_name,network_provider_id,price_currency,plan_price_amount_local,data_allowance_mb,is_unlimited_data,voice_allowance_seconds,is_unlimited_voice,sms_allowance,is_unlimited_sms,validity_value,validity_unit,_valid_from,_valid_to,_is_current_state
pln_588c59e59103c836fb97c0352a47,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,2025-02-25 19:23:23,plan.updated,2025-02-25 19:23:23.877086,Basic Plan,p13,USD,20.000000000,5000.000000000,false,,true,,true,30,day,2025-02-25 19:23:23.877086,2025-02-25 19:28:42.563913,false
pln_588c59e59103c836fb97c0352a47,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,2025-02-25 19:23:23,plan.created,2025-02-25 19:23:23.098264,Basic Plan,p13,USD,20.000000000,5000.000000000,false,,true,,true,30,day,2025-02-25 19:23:23,2025-02-25 19:23:23.877086,false
pln_588c59e59103c836fb97c0352a47,2aeca1a6c1ecf52b28b7f7646b6fb90563a417ee3e5dc32f9d1a50d7e8b9e13a,2025-02-25 19:23:23,plan.updated,2025-02-25 19:28:42.563913,Basic Plan,p13,USD,20.000000000,5000.000000000,false,,true,,true,30,day,2025-02-25 19:28:42.563913,2025-02-25 19:28:42.599043,false
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.published,2025-03-06 13:41:49.725798,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:41:49.725798,2025-03-06 13:49:53.354243,false
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.updated,2025-03-06 13:49:53.354243,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:49:53.354243,2025-03-06 13:49:53.389068,false
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.updated,2025-03-06 13:41:49.662694,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:41:49.662694,2025-03-06 13:41:49.725798,false
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.updated,2025-03-06 13:41:17.99299,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:41:17.99299,2025-03-06 13:41:49.662694,false
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.archived,2025-03-06 13:49:53.389068,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:49:53.389068,,true
pln_89628f6a180cbe701f78c7d99712,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:41:17,plan.created,2025-03-06 13:41:17.637067,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:41:17,2025-03-06 13:41:17.99299,false
pln_21174a43661f8b6c497dd841ed40,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:49:53,plan.created,2025-03-06 13:49:53.244195,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:49:53,2025-03-06 13:51:06.829825,false
pln_21174a43661f8b6c497dd841ed40,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:49:53,plan.archived,2025-03-06 13:51:06.876123,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:06.876123,,true
pln_21174a43661f8b6c497dd841ed40,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:49:53,plan.updated,2025-03-06 13:51:06.829825,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:06.829825,2025-03-06 13:51:06.876123,false
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.archived,2025-03-25 18:08:27.329443,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-25 18:08:27.329443,,true
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.updated,2025-03-06 13:51:07.3855,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:07.3855,2025-03-06 13:51:13.511229,false
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.created,2025-03-06 13:51:06.670866,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:06,2025-03-06 13:51:07.3855,false
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.updated,2025-03-25 18:08:27.293409,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-25 18:08:27.293409,2025-03-25 18:08:27.329443,false
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.published,2025-03-06 13:51:13.538985,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:13.538985,2025-03-25 18:08:27.293409,false
pln_a6052925ca2848a5356fc9d76cf4,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-06 13:51:06,plan.updated,2025-03-06 13:51:13.511229,5GB Plan,p11,USD,35.000000000,5000.000000000,false,,true,,true,1,month,2025-03-06 13:51:13.511229,2025-03-06 13:51:13.538985,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.published,2025-03-25 18:08:31.42925,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-25 18:08:31.42925,2025-03-27 15:15:00.564898,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.updated,2025-03-27 15:15:00.564898,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:15:00.564898,2025-03-27 15:15:00.602786,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.updated,2025-03-25 18:08:31.396023,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-25 18:08:31.396023,2025-03-25 18:08:31.42925,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.created,2025-03-25 18:08:27.180475,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-25 18:08:27,2025-03-25 18:08:27.553875,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.updated,2025-03-25 18:08:27.553875,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-25 18:08:27.553875,2025-03-25 18:08:31.396023,false
pln_64c26ea87b81ab2b70207e6598f1,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-25 18:08:27,plan.archived,2025-03-27 15:15:00.602786,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:15:00.602786,,true
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.updated,2025-03-27 15:16:26.190642,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:16:26.190642,2025-03-27 15:16:26.230359,false
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.updated,2025-04-02 01:36:41.189318,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:36:41.189318,2025-04-02 01:36:41.219343,false
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.updated,2025-03-27 15:16:01.820906,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:16:01.820906,2025-03-27 15:16:26.190642,false
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.published,2025-03-27 15:16:26.230359,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:16:26.230359,2025-04-02 01:36:41.189318,false
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.created,2025-03-27 15:16:01.141054,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-03-27 15:16:01,2025-03-27 15:16:01.820906,false
pln_430cdc0fcb816e47e1ce1fc05b0c,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-03-27 15:16:01,plan.archived,2025-04-02 01:36:41.219343,5GB Plan,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:36:41.219343,,true
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.archived,2025-04-04 17:54:15.850092,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-04 17:54:15.850092,,true
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.updated,2025-04-02 01:36:41.119992,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:36:41.119992,2025-04-02 01:37:02.564331,false
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.created,2025-04-02 01:36:40.165016,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:36:40,2025-04-02 01:36:41.119992,false
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.published,2025-04-02 01:37:02.601898,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:37:02.601898,2025-04-04 17:54:15.819593,false
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.updated,2025-04-02 01:37:02.564331,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-02 01:37:02.564331,2025-04-02 01:37:02.601898,false
pln_e4a7120c0bc0b1a583d931cf5815,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-02 01:36:40,plan.updated,2025-04-04 17:54:15.819593,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-04 17:54:15.819593,2025-04-04 17:54:15.850092,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.updated,2025-04-04 12:44:40.643105,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-04 12:44:40.643105,2025-04-04 12:44:40.690793,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.created,2025-04-03 18:30:58.752484,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-03 18:30:58,2025-04-03 18:30:59.980778,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.archived,2025-04-09 20:10:33.621376,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:33.621376,2025-04-09 20:10:40.953407,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.archived,2025-04-09 20:12:44.848071,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:12:44.848071,,true
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.published,2025-04-09 20:10:40.983933,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:40.983933,2025-04-09 20:12:44.785433,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.updated,2025-04-09 20:10:40.953407,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:40.953407,2025-04-09 20:10:40.983933,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.published,2025-04-04 12:44:40.690793,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-04 12:44:40.690793,2025-04-09 20:10:33.601331,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.updated,2025-04-03 18:30:59.980778,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-03 18:30:59.980778,2025-04-04 12:44:40.643105,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.updated,2025-04-09 20:12:44.785433,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:12:44.785433,2025-04-09 20:12:44.848071,false
pln_4ec50a4babe3fa6b314b108bb2b9,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-03 18:30:58,plan.updated,2025-04-09 20:10:33.601331,5GB,p11,USD,1.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:33.601331,2025-04-09 20:10:33.621376,false
pln_3547586bf1a44e88d28081a6a456,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-09 20:10:32,plan.created,2025-04-09 20:10:32.739699,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:32,2025-04-09 20:10:33.557328,false
pln_3547586bf1a44e88d28081a6a456,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-09 20:10:32,plan.published,2025-04-09 20:10:50.911262,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:50.911262,,true
pln_3547586bf1a44e88d28081a6a456,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-09 20:10:32,plan.updated,2025-04-09 20:10:33.557328,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:33.557328,2025-04-09 20:10:50.87305,false
pln_3547586bf1a44e88d28081a6a456,dace2786aee7632e61757b320a6fe5bff37a2e742fe5582c245665e3d0e3a84e,2025-04-09 20:10:32,plan.updated,2025-04-09 20:10:50.87305,5GB,p11,USD,15.000000000,5000.000000000,false,,true,,true,30,day,2025-04-09 20:10:50.87305,2025-04-09 20:10:50.911262,false
